Base,Day,FOV,mask_label,redox_ratio_norm_mean,redox_ratio_norm_stdev,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,,flirr_mean,flirr_stdev
UCSD106,70,6,9,0.745980911,0.092636009,1090.481532,819.7742295,76.11625116,4.784009585,78.42998527,5.281143365,23.88374884,4.784009585,21.57001473,5.281143365,321.50542,65.93229782,353.5616667,59.24220378,2141.273953,201.745467,2203.613166,178.9579942,755.6661326,92.71027618,751.8983862,85.71698301,307.4746922,182.8332509,80.13807921,3.147554907,79.16441998,3.097526115,19.86192079,3.147554907,20.83558002,3.097526115,217.5560602,44.65448308,215.9722827,40.55732887,1753.698016,194.3624291,1778.840795,178.2397076,520.9006148,71.67106943,540.6507167,70.30341296,3.463830163,1.615611728,,,0.297705086,0.057775755
UCSD106,70,6,10,0.670409805,0.106693173,1006.078554,407.5238867,75.80447843,2.817425643,76.1148247,2.668481999,24.19552157,2.817425643,23.8851753,2.668481999,321.1511234,56.21592847,330.7646667,53.94263055,2104.535998,154.9856965,2124.813532,146.5243067,751.8378391,76.69580288,758.3987413,67.70724867,499.6783042,300.9815468,79.42974027,2.185287286,79.24485237,1.94752285,20.57025973,2.185287286,20.75514763,1.94752285,204.7621072,35.92836575,201.6270734,33.59235657,1719.731359,176.0941211,1757.259021,173.9706594,514.976802,55.35952141,523.6129764,55.02949839,2.343095037,1.018454667,,,0.304900561,0.036918107
UCSD106,70,6,11,0.754025366,0.049106663,1274.262055,489.5648096,75.72149832,2.304454715,76.21094649,2.233823631,24.27850168,2.304454715,23.78905351,2.233823631,349.1173941,36.13125441,355.106116,34.96644449,2107.005346,140.2144029,2118.029257,141.7275522,774.4891706,37.78295848,773.1094958,36.91992617,397.2201258,126.9483618,78.61655912,2.271643449,78.3602985,2.223569409,21.38344088,2.271643449,21.6397015,2.223569409,214.1284717,32.58186695,212.5040817,31.57206808,1815.19782,151.9619579,1816.395036,145.7415899,554.9134198,49.56410917,558.2034539,49.02709444,3.211467945,0.761610521,,,0.308816639,0.02793122
UCSD106,70,6,12,0.723897244,0.096311468,928.453303,371.1743685,74.41357312,2.234466838,74.52665802,2.164785614,25.58642688,2.234466838,25.47334198,2.164785614,335.5400934,45.15880974,339.2634005,43.56593196,2092.729749,152.4724771,2099.265659,148.6779657,783.0858596,49.5266636,785.6744001,48.89402301,351.7972665,211.6884985,79.55301526,2.557452817,79.41929572,2.488817617,20.44698474,2.557452817,20.58070428,2.488817617,217.1217585,39.6159139,214.8265778,35.77074698,1710.881868,176.8531222,1717.853313,164.7860884,520.2930153,52.93842047,522.4951541,51.65523967,3.035834893,1.317294182,,,0.321970604,0.030018063
UCSD106,70,6,13,0.744085449,0.074497586,1113.810256,551.6720318,75.75653795,2.292714278,76.32397914,2.133819229,24.24346205,2.292714278,23.67602086,2.133819229,356.9053,34.48477255,362.9343008,32.29879625,2100.316051,126.8267139,2112.407069,119.6261934,777.9644771,34.74610114,775.7786673,31.99032728,357.325641,182.96959,79.33605692,2.814038531,79.19325407,2.861616927,20.66394308,2.814038531,20.80674593,2.861616927,222.732141,44.29767422,223.8938504,42.30866202,1781.455846,195.6910773,1800.382815,183.198158,542.3947649,63.80323065,550.3343496,68.38648099,3.251708196,1.256492294,,,0.305905313,0.030403708
UCSD106,70,6,14,0.721230561,0.063794663,1030.694215,570.9002119,74.91748413,3.345357788,75.96440866,3.208629331,25.08251587,3.345357788,24.03559134,3.208629331,347.340638,56.47102219,363.4160786,49.20459641,2113.516314,187.909676,2156.972293,167.4040983,786.996446,62.01076295,791.8480231,54.15674283,369.0694215,185.0000808,79.64887752,2.266845638,79.30937144,2.197406741,20.35112248,2.266845638,20.69062856,2.197406741,219.6502678,40.33821677,220.0865278,38.17420734,1800.553752,182.0077129,1816.177251,177.7290755,539.8096484,62.53075426,549.2093541,64.02206319,2.786654814,0.914943468,,,0.314947056,0.041381215
UCSD106,70,6,15,0.739651828,0.072636146,902.2020374,483.7266921,73.05382054,3.104086,73.78696864,2.844042744,26.94617946,3.104086,26.21303136,2.844042744,330.489747,55.95705208,343.6086922,48.14231163,2081.358523,164.5169907,2116.880174,152.1610361,799.6862773,63.01667169,806.3208165,57.84290257,293.9066214,162.0759106,79.76329966,2.924984669,79.38534838,2.786559153,20.23670034,2.924984669,20.61465162,2.786559153,222.5205093,43.07157366,222.3444065,39.87314771,1766.831171,186.4244698,1775.052635,182.1764479,532.5570864,64.0909195,540.2235057,61.13638152,3.144293894,1.168557225,,,0.33801891,0.038634557
UCSD106,70,6,16,0.705356257,0.08775154,1054.140904,569.1901003,75.59096562,3.755599911,76.67173302,3.608400989,24.40903438,3.755599911,23.32826698,3.608400989,334.1037129,54.83069131,348.368236,51.61988476,2122.930568,186.1572901,2161.463501,174.9763115,768.459277,80.00970218,769.4715733,77.25845575,434.6466877,346.5661526,80.44687928,2.407355455,80.0034082,2.530513484,19.55312072,2.407355455,19.9965918,2.530513484,206.2633333,33.47704565,206.8902482,30.72938785,1729.659695,162.4139908,1730.199017,152.2384982,503.3432108,58.50503144,511.2731575,61.39384931,2.666357142,1.000703234,,,0.303380422,0.045322177
UCSD106,70,6,17,0.762743461,0.054584479,1291.579725,604.383712,76.09763347,3.918084551,77.25738244,3.295823664,23.90236653,3.918084551,22.74261756,3.295823664,374.0398099,50.29207015,379.6327995,37.85984589,2134.649736,158.6134039,2153.844809,141.5878243,791.9843547,59.77027798,781.0322313,47.51947617,375.9915523,162.7470356,78.94044277,2.450101126,78.53971295,2.393668447,21.05955723,2.450101126,21.46028705,2.393668447,225.3500158,39.73166708,228.0834856,37.81421859,1821.450391,169.6083977,1836.797153,160.2556214,559.7926889,63.30302941,571.8335339,61.06275428,3.42302417,0.943356844,,,0.30245538,0.045987877
UCSD106,70,6,18,0.735385372,0.04677393,1119.99633,562.3423294,72.86581982,3.581631061,73.97852188,3.305393848,27.13418018,3.581631061,26.02147812,3.305393848,360.300211,51.00937868,372.6840317,44.44440998,2195.279743,163.2770619,2208.088791,150.589943,857.0402419,64.7002952,849.340662,58.08426644,388.1541284,187.9612446,79.46493982,2.241405232,79.13410526,2.151856515,20.53506018,2.241405232,20.86589474,2.151856515,219.4824073,38.13560298,217.4999809,34.88334655,1792.509688,167.2110142,1794.21808,153.8255712,540.8082418,53.36088054,545.3870647,53.14171306,2.899393904,0.705731074,,,0.341487113,0.04417088
UCSD106,70,6,19,0.750177303,0.049426895,1124.97095,479.2028824,74.80078279,3.244605091,75.66280445,3.242652558,25.19921721,3.244605091,24.33719555,3.242652558,356.3828123,38.91874871,362.3123284,37.53988182,2166.231318,151.6891818,2180.958887,146.654519,811.2465569,67.35408979,803.8379613,65.67328224,360.2022346,143.5781079,79.95323911,2.331286961,79.81294204,2.260506226,20.04676089,2.331286961,20.18705796,2.260506226,214.2523631,36.31224219,213.2506987,35.98093232,1800.208492,169.673022,1804.047645,168.7503025,530.4900452,55.70395245,533.0462218,58.21729608,3.154304956,0.805487463,,,0.315169228,0.039453514
UCSD106,70,6,20,0.769176507,0.063978026,1670.830084,706.8367579,78.58519415,3.792292964,79.77678121,3.788527581,21.41480585,3.792292964,20.22321879,3.788527581,384.9316351,37.59410118,393.8402346,35.47768015,2174.817131,162.7273929,2195.277452,156.0878429,765.6333936,49.7783715,755.7302964,50.59988689,473.3091922,187.0738215,78.26737855,2.142119073,78.12256911,2.095283234,21.73262145,2.142119073,21.87743089,2.095283234,224.6978078,32.13754554,224.7084628,31.01033051,1817.873231,136.8081412,1824.548361,132.2849011,569.6890588,49.6905864,573.5752278,48.35297047,3.650494411,1.220644115,,,0.273593409,0.047963667
UCSD106,70,6,21,0.737125879,0.074486878,1617.091065,660.8966498,79.27672938,4.316413109,80.47900888,3.987013955,20.72327062,4.316413109,19.52099112,3.987013955,358.2310447,39.81379925,366.7521027,38.48380989,2141.763643,156.2502527,2143.692363,151.9830084,728.309002,84.08257247,714.4527955,83.08369396,557.9587629,258.8042322,80.13624021,1.962144675,80.20761581,2.005304517,19.86375979,1.962144675,19.79238419,2.005304517,197.013457,27.25669566,195.2548942,25.32607894,1749.521753,120.4180631,1757.076817,116.5904601,505.1716336,49.30181728,504.4422683,49.74047706,3.083251709,1.055027942,,,0.258938448,0.054967226
UCSD106,70,6,22,0.714494647,0.087345527,1331.612903,739.3980556,76.65924796,5.663244738,78.64307521,5.603920912,23.34075204,5.663244738,21.35692479,5.603920912,355.0592215,52.23662322,368.7754473,50.09534606,2173.886602,180.5093652,2195.275132,185.5234327,781.0877399,122.6238712,761.2762013,129.0465048,521.1225806,350.8278076,79.01969419,2.76712319,78.40413648,2.882108837,20.98030581,2.76712319,21.59586352,2.882108837,208.0808495,35.16376365,209.7204802,31.54085573,1784.050323,184.572625,1828.30547,176.4499824,538.230324,72.11332247,559.9705148,79.87548398,2.808841088,1.101722574,,,0.29635613,0.074456276
UCSD106,70,6,23,0.747619147,0.049125017,1032.179181,474.6728534,75.07912867,3.291367917,75.97006726,3.258726273,24.92087133,3.291367917,24.02993274,3.258726273,358.7112713,44.90444244,368.4731698,42.19825665,2118.397201,145.7279907,2140.274253,141.0232511,795.0225859,49.78362999,792.0986081,46.81553969,325.4351536,105.9245339,79.71173191,2.326295803,79.52304811,2.383950004,20.28826809,2.326295803,20.47695189,2.383950004,218.5654369,38.13102803,219.5482547,37.56670154,1755.384761,171.1205309,1765.670541,168.3348887,528.6971116,60.45414087,534.6092281,62.34551338,3.117617812,0.830005654,,,0.312670873,0.040712164
UCSD106,70,6,24,0.72888701,0.069370166,1092.243151,606.9301988,74.05326935,3.389679484,75.23631184,3.146736685,25.94673065,3.389679484,24.76368816,3.146736685,366.7371455,49.34644169,375.3793403,42.66892535,2187.988921,178.3550746,2208.226103,169.3905031,837.1566022,65.61886489,827.2861472,57.64915891,384.2517123,216.9526414,79.31721438,2.659772124,79.41626066,2.657316073,20.68278562,2.659772124,20.58373934,2.657316073,214.4628339,38.76454138,213.1004074,35.71000539,1783.637979,163.230496,1802.697855,148.892804,537.6451002,64.58214089,539.4303195,64.97379162,2.933240032,1.030943163,,,0.327235055,0.041748703
UCSD106,70,6,25,0.771268403,0.058717469,1353.349662,509.5247465,75.41624966,3.418929371,76.25774905,3.223097143,24.58375034,3.418929371,23.74225095,3.223097143,370.9111706,43.65007544,377.9387274,43.0836685,2210.690287,168.008551,2236.956221,165.2839787,821.1998122,62.95167538,817.4567211,62.09292156,400.847973,221.7279435,78.89763463,2.297324843,78.88873663,2.137418433,21.10236537,2.297324843,21.11126337,2.137418433,220.057772,36.40304232,217.6322529,33.80478712,1795.58473,144.6165798,1785.229227,145.9350713,550.9498582,50.56130697,547.6393532,51.17049912,3.622577225,1.04883614,,,0.311680893,0.042935244
UCSD106,70,6,26,0.739500434,0.053743009,1383.342342,536.6844325,78.33076532,3.109379838,79.14180172,2.747181973,21.66923468,3.109379838,20.85819828,2.747181973,351.3442793,36.19314283,358.1690812,30.12678955,2148.873919,150.3707178,2161.523101,134.5957096,738.8746049,49.22600994,732.63807,43.14140566,474.481982,196.5170307,80.50322207,2.308186988,80.50281736,2.21583563,19.49677793,2.308186988,19.49718264,2.21583563,200.2911486,25.11752607,198.6291661,23.25642262,1690.072748,138.5266212,1686.941584,131.9438432,489.9502959,47.41162134,488.5779245,49.08505844,2.979900675,0.713426606,,,0.269106472,0.037158397
UCSD106,70,6,27,0.658042414,0.12430076,1452.228164,541.2045765,76.08766399,4.066268633,77.10323737,4.018930648,23.91233601,4.066268633,22.89676263,4.018930648,343.6482406,58.28961095,353.5541806,56.49223615,2278.033939,156.7000053,2287.144195,147.3325091,805.7242871,68.13632853,796.0186618,64.38805256,798.6720143,495.1070279,79.29776791,2.133712887,79.27337213,2.132710059,20.70223209,2.133712887,20.72662787,2.132710059,195.0198592,37.14318346,187.2935475,33.23796935,1859.995615,129.4298782,1897.980152,118.24983,538.9398017,57.56393546,541.502562,58.75557884,2.307261801,1.123350927,,,0.301820146,0.052462713
UCSD106,70,6,28,0.654218101,0.096846941,1365.946322,555.2270496,76.46092664,3.022086182,77.12717348,2.722128878,23.53907336,3.022086182,22.87282652,2.722128878,346.8998151,56.45462042,359.5582748,51.91880174,2302.460736,173.1570624,2318.583712,161.5009909,807.0032936,79.93481871,807.5049776,72.57678366,716.2385686,347.5431274,78.70481292,1.889807524,78.46012667,1.836673594,21.29518708,1.889807524,21.53987333,1.836673594,201.7048111,28.08467689,200.3341004,26.12324958,1834.61668,124.1625267,1860.888164,117.2959878,549.422439,51.73754461,558.1500638,50.82303893,2.095370694,0.761389033,,,0.299079952,0.037708219
UCSD106,70,6,29,0.713095702,0.079617215,1343.618778,676.0069869,74.0613914,5.116841508,75.53592433,4.664492848,25.9386086,5.116841508,24.46407567,4.664492848,361.8887206,59.72389847,377.1764525,55.38877727,2216.169446,205.8915123,2236.222515,186.8606035,845.0386343,117.2937755,834.0124748,110.6012021,524.050905,326.2074901,79.29734287,2.74168226,79.36575823,3.139180532,20.70265713,2.74168226,20.63424177,3.139180532,214.2599943,33.54264929,210.7706679,34.24615334,1806.501708,167.5319773,1793.037378,200.5725431,543.9807172,71.87177604,539.5562785,91.39895765,2.731949822,0.955419173,,,0.327362612,0.06522912
UCSD106,70,6,30,0.72703935,0.054389309,1601.808594,602.7939321,78.71113581,3.336475301,79.54746241,3.007942885,21.28886419,3.336475301,20.45253759,3.007942885,355.2079258,36.05385689,364.2218959,31.48484721,2132.991198,122.1569327,2150.127511,111.7066605,732.6005288,54.40179192,728.7219973,51.64544743,595.3710938,273.4139757,78.87466094,1.887802204,78.804128,1.884552827,21.12533906,1.887802204,21.195872,1.884552827,206.6575964,30.2026812,207.0310471,28.51929238,1785.603633,159.4394142,1806.083052,155.8506393,539.7422495,56.97782197,545.9530044,58.59246496,2.806407756,0.757573134,,,0.270103383,0.042858579
UCSD106,70,6,31,0.705093161,0.127455729,1127.728516,472.2550607,73.57611992,2.359894905,73.96744729,2.192174139,26.42388008,2.359894905,26.03255271,2.192174139,348.010168,64.54343204,361.2860042,59.33857352,2212.847949,154.9536931,2233.084549,142.2813967,838.9131059,66.53528167,847.0585293,59.72215605,486.4296875,331.7290094,78.91137969,2.331398656,78.9029952,1.924671063,21.08862031,2.331398656,21.0970048,1.924671063,218.5701406,41.5030114,208.7757024,37.47161169,1838.2525,171.7849397,1862.710222,146.2223266,558.369602,54.92208442,556.478726,47.60371199,2.912644542,1.296611279,,,0.334983899,0.029786413
UCSD106,70,6,32,0.659398806,0.128983402,1222.142606,590.7004651,74.07589947,3.92480083,75.08656769,4.060742664,25.92410053,3.92480083,24.91343231,4.060742664,341.8960493,52.51348887,345.8042522,53.65729831,2213.999701,163.0126786,2221.853649,152.5060294,827.1234699,84.48727889,813.8246046,84.93692424,713.5167254,594.3055301,78.47117676,2.335065916,77.9449293,1.900048082,21.52882324,2.335065916,22.0550707,1.900048082,205.580938,37.94595302,200.1588305,33.14532403,1838.299401,162.0730497,1909.456727,141.5099109,556.4808979,61.02693482,577.0911663,56.04067539,2.420561981,1.414553826,,,0.330744867,0.051469979
UCSD106,70,6,33,0.664583945,0.085514516,1348.486542,781.7081163,75.23117164,4.61631933,77.26680816,4.146205047,24.76882836,4.61631933,22.73319184,4.146205047,350.8788965,62.84726153,372.0770257,54.01234694,2194.190455,165.3162495,2209.380056,147.8627784,805.6094361,70.76647166,788.4611139,62.20513976,691.5424431,511.987096,79.19871014,2.326250061,79.07128082,2.109984036,20.80128986,2.326250061,20.92871918,2.109984036,205.7898116,32.83620737,204.4013361,27.16528741,1814.663913,152.3055044,1821.167144,137.6448292,539.663439,58.89862057,542.7154618,55.39237586,2.188119469,0.884403131,,,0.312839194,0.058366223
UCSD106,70,6,34,0.760950572,0.060677714,1524.039286,540.4687535,79.14308643,3.387919851,80.05592896,2.88080589,20.85691357,3.387919851,19.94407104,2.88080589,362.9573893,33.43554551,368.6405332,29.65288555,2168.039143,124.313804,2177.518994,122.5522263,738.2383165,53.412294,728.053547,45.09925984,459.575,178.0484728,78.93563036,2.209266872,78.73621139,2.185225353,21.06436964,2.209266872,21.26378861,2.185225353,210.7440286,26.96008635,209.9271587,26.52775326,1811.321821,108.0148116,1812.830688,105.2686116,547.282668,50.70166518,550.2669433,50.78276188,3.409586191,0.941439839,,,0.26391199,0.039549087
UCSD106,70,6,35,0.712761587,0.111550126,1741.776614,756.5799338,79.52562914,3.598941341,80.77494793,3.286918173,20.47437086,3.598941341,19.22505207,3.286918173,362.1361675,56.12183275,376.3555121,49.1225233,2200.371536,128.9700256,2199.211551,123.5014266,739.1371901,56.29857307,727.3791769,52.48121375,685.5497382,386.2725932,78.68486562,2.322847441,77.95225823,2.433507489,21.31513438,2.322847441,22.04774177,2.433507489,202.6654223,31.30888991,200.5441824,28.36293997,1826.180768,154.5909452,1862.703639,146.8065864,549.2441815,65.33933609,568.1911692,67.25123123,2.90636145,1.182287311,,,0.260532813,0.047160882
UCSD106,70,6,36,0.693625992,0.126939578,1301.170347,632.6843189,76.42876404,4.265742035,77.97734136,3.830300284,23.57123596,4.265742035,22.02265864,3.830300284,354.9618644,47.07375267,362.8019994,46.50721966,2148.687571,138.9472608,2170.864658,129.5480171,775.2385796,69.30523711,758.8855699,64.59253076,604.8580442,505.9298732,79.91721009,2.177346288,80.10011292,1.812846075,20.08278991,2.177346288,19.89988708,1.812846075,211.022511,36.81925305,200.7112678,32.10751348,1811.209748,134.650161,1820.387514,110.7032649,531.5029173,58.92881649,522.4584119,50.90785311,2.752944645,1.28894972,,,0.294907844,0.052773858
UCSD106,70,6,37,0.726609534,0.079660278,1328.528777,657.0319607,77.10842489,3.981423126,78.51816728,3.527582976,22.89157511,3.981423126,21.48183272,3.527582976,360.067354,46.62706429,371.6000739,38.99372297,2143.784712,154.8736005,2169.82595,141.23104,765.6739445,57.80938619,755.9199666,52.36512942,472.3604317,249.3882392,79.67963309,2.674816818,79.5134393,2.72638749,20.32036691,2.674816818,20.4865607,2.72638749,211.5255791,36.45095205,209.5276693,32.92442182,1808.799115,148.4710599,1814.573544,144.8354633,535.0982851,63.70092565,538.2690107,68.20398548,2.93761336,1.026663094,,,0.287466364,0.050354763
UCSD106,70,6,38,0.774746374,0.059074196,1360.50303,564.3908896,74.34842212,4.234735848,74.93770764,4.221759601,25.65157788,4.234735848,25.06229236,4.221759601,365.5583212,44.40662059,373.3568831,40.66118192,2299.297838,207.2559846,2321.07326,199.3675361,863.3787962,121.4375216,863.7902645,123.2461503,390.0666667,202.8625389,79.67115596,2.650019072,79.52026794,2.530643378,20.32884402,2.650019153,20.47973205,2.53064342,222.2585081,45.58310193,217.0435756,41.74608371,1754.594313,190.0915054,1752.231672,169.7990295,531.3502317,61.15661447,529.8124152,61.0166973,3.765066239,1.382681399,,,0.321941709,0.051296745
UCSD106,70,6,39,0.734293234,0.069091015,915.9643836,516.0719089,76.22461192,5.340879319,77.93943629,4.940783078,23.77538808,5.340879319,22.06056371,4.940783078,335.8809781,46.49546878,347.798689,40.88960632,2093.71789,160.6389377,2109.156016,154.1399007,752.7931036,89.5918584,734.9684957,79.11776939,310.9808219,170.6658103,81.03777014,2.257564073,80.94542878,2.007312746,18.96222986,2.257564073,19.05457122,2.007312746,192.912821,38.28890111,192.6730106,33.67740106,1698.591301,182.548015,1710.103748,172.5568753,476.4479068,57.13277866,480.3225264,52.77908891,3.008716352,1.017850253,,,0.293760755,0.067470634
UCSD106,70,6,40,0.738384453,0.081195234,1836.2879,1019.836137,79.70332337,6.589199901,82.80516131,5.818445976,20.29667662,6.589199919,17.19483866,5.818446003,388.3970807,58.33282818,414.4361144,52.40159601,2231.835605,211.3375423,2306.593491,198.0325643,757.2680299,80.21179232,736.2194729,73.11109885,592.6884562,311.3351262,79.79581474,2.323592224,79.70568117,2.216078857,20.20418526,2.323592224,20.29431883,2.216078857,204.2641335,30.14102587,201.8141815,28.24861925,1824.062726,144.4846928,1849.825768,134.7588036,530.5552702,55.79284364,535.6458277,56.4679655,3.155914234,1.188198987,,,0.254883635,0.083327351
UCSD106,70,6,41,0.747912232,0.093356239,1340.622535,697.2971065,76.8576831,4.350225239,78.47267682,4.156664127,23.1423169,4.350225239,21.52732318,4.156664127,353.210893,43.66112631,361.8178202,41.4452208,2144.033042,176.3935802,2168.247123,163.9557476,765.4210189,72.79916866,749.2597784,69.30696263,467.9661972,411.0883857,80.1881169,2.17822322,79.76724803,1.859319665,19.8118831,2.17822322,20.23275197,1.859319665,214.3886366,42.23571028,208.1645591,36.90324371,1823.088141,180.1779025,1854.501972,169.5299416,531.7319109,60.21128589,540.5318868,58.26650289,3.39123344,1.302280824,,,0.288373978,0.052548253
UCSD106,70,6,42,0.737884537,0.07422578,1067.318528,573.0508954,77.27956713,3.495676187,78.50914057,3.36112877,22.72043287,3.495676187,21.49085943,3.36112877,354.739651,46.50310676,361.9816658,42.45159843,2115.484086,160.6453029,2132.340065,151.1051747,752.5100862,63.6453793,740.6810966,63.22130149,373.0977157,256.5910488,79.9457519,2.743882603,80.10335924,2.589947146,20.0542481,2.743882603,19.89664076,2.589947146,221.9524987,44.49514368,219.5956235,40.4942576,1806.587398,207.368856,1795.723591,205.0839095,537.8047076,71.03964339,532.5365205,74.17069227,3.093059907,1.048716653,,,0.284652685,0.045912851
UCSD106,70,6,43,0.787913125,0.063389746,1114.588624,474.6560786,76.93132937,3.153828862,77.61477895,3.084370229,23.06867063,3.153828862,22.38522105,3.084370229,359.7962923,41.46569122,366.3643414,40.73896577,2158.16627,163.521797,2178.671713,163.0314453,771.9820253,46.7199222,769.3415846,44.7908956,295.5198413,179.4101104,80.93744974,2.695910746,81.06913201,2.672788665,19.06255026,2.695910746,18.93086799,2.672788665,212.1308611,43.38276124,208.7583548,40.30326834,1720.380833,207.666288,1709.961412,199.7756465,497.1191258,63.92386748,491.1394459,64.9565127,4.094050353,1.430141955,,,0.285266743,0.039704244
UCSD106,70,6,44,0.751236646,0.08824084,1706.474553,769.2284129,77.37722256,4.307304742,78.70187908,4.313061283,22.62277744,4.307304742,21.29812092,4.313061283,379.465055,47.45515893,392.4462708,46.53214659,2233.346094,150.3306796,2253.945064,137.6926549,797.2052581,69.30591084,787.762966,70.50746783,569.437414,390.0022835,79.60874525,2.750581678,79.79881481,2.912513514,20.39125475,2.750581678,20.20118519,2.912513514,212.8403824,35.63177452,208.2036473,30.71686777,1763.62718,158.8547616,1752.316928,158.3478901,528.8537813,68.67942016,521.1244615,76.14633744,3.465431378,1.414398773,,,0.284314065,0.053910269
UCSD106,70,6,45,0.674842954,0.119674752,1238.980699,762.7745098,75.52014347,3.765424292,76.95712013,3.781772296,24.47985653,3.765424292,23.04287987,3.781772296,336.3536958,67.85475952,357.9575787,70.15912086,2197.919017,197.294758,2251.803387,183.859631,790.8437106,74.68813021,793.6567074,66.97722594,643.4604779,563.5221761,80.34385892,2.508276586,79.71513141,2.298817883,19.65614108,2.508276586,20.28486859,2.298817883,197.3752426,39.88826948,191.3894263,33.07975152,1776.851535,191.9767144,1825.607838,155.8578915,507.0108588,65.94068704,523.012384,63.17414867,2.48286974,1.223568265,,,0.304495551,0.0446853
UCSD106,70,6,46,0.752755657,0.074616343,1412.900295,639.8055647,74.75169084,3.690729002,75.35296765,3.989857205,25.24830916,3.690729002,24.64703235,3.989857205,373.1304077,46.25314107,384.9762849,44.70944235,2248.966684,176.1314855,2278.925982,178.2625605,846.8955869,96.23282759,852.757978,105.9705468,449.8057607,220.6402325,79.29761484,2.411056562,78.98116629,2.359915412,20.70238516,2.411056562,21.01883371,2.359915412,213.8608449,35.01623584,213.3310874,32.59968564,1737.008028,154.2087238,1756.920931,145.9359584,528.1933824,57.71792862,537.085161,56.44097883,3.350252335,1.130721314,,,0.318704532,0.047722372
UCSD106,70,6,47,0.758918613,0.080090373,1592.054233,806.4452215,79.57467685,4.706433763,81.31261045,3.827629464,20.42532315,4.706433763,18.68738955,3.827629464,362.4054325,43.012137,376.5893259,36.0342328,2172.222487,163.5094554,2198.503096,160.1650047,730.2808676,70.49056617,715.5226057,61.01129816,462.3756614,228.2710763,79.54293836,2.388109881,79.16807654,2.262223431,20.45706164,2.388109881,20.83192346,2.262223431,210.3331349,37.60814254,209.7689237,34.14753445,1799.399272,153.8139771,1815.816475,138.4628532,534.3518734,61.17388019,543.8320796,60.15430649,3.545821946,1.330969504,,,0.256693899,0.057916317
UCSD106,70,6,48,0.732394115,0.049539449,1411.355628,527.9158667,74.60987749,3.005243831,75.34022319,2.760323101,25.39012251,3.005243831,24.65977681,2.760323101,378.6534731,40.35208549,385.2740113,36.76574322,2185.486166,137.6129048,2202.882608,130.6047478,835.2756524,39.85205607,831.6260643,37.56691636,517.5676998,228.9751992,78.5539571,2.262429433,78.41724599,2.329284475,21.4460429,2.262429433,21.58275401,2.329284475,211.7721501,31.84003982,211.5404853,30.82143472,1824.417945,143.6676559,1840.685602,137.294994,556.9433839,59.79361575,563.0070832,64.88118999,2.870398876,0.742113981,,,0.323392175,0.038623758
UCSD106,70,6,49,0.731369624,0.080394688,1122.204163,633.6360998,74.44288599,3.94769207,75.50130091,3.467823907,25.55711401,3.94769207,24.49869909,3.467823907,359.4583883,59.4572784,377.7792474,49.54922303,2181.194468,166.5419314,2208.432733,140.3916673,823.4979272,80.05356217,824.9829936,61.62674153,389.2409928,245.48158,80.20179255,3.786830579,78.82034124,3.408930862,19.79820743,3.786830621,21.17965876,3.40893088,203.0045163,42.8169202,207.6528418,37.77432992,1755.89795,182.1790099,1783.839521,161.2413829,510.2808073,93.04565801,541.3242653,81.78857261,3.055299002,1.206379992,,,0.318766794,0.046852011
UCSD106,70,6,50,0.732696382,0.06079925,1008.39839,398.3712441,73.41905493,2.583633717,73.87671177,2.611198224,26.58094507,2.583633717,26.12328823,2.611198224,357.6105634,46.96323009,364.6854168,44.22857918,2143.64662,160.1641108,2161.812653,154.4537556,830.4657815,56.70385464,832.1898459,51.88278592,349.5513078,115.3422424,79.63033058,2.433623538,79.51505221,2.35979948,20.36966942,2.433623538,20.48494779,2.35979948,218.9338189,38.63499392,218.5098679,36.9240981,1833.492294,160.040908,1837.620628,155.3583203,546.4643906,56.432526,549.0489337,55.64425849,2.938894656,0.915162733,,,0.333957514,0.032511683
