Cell line,Day,Stiffness,FOV,mask_label,redox_ratio_norm_mean,nadh_intensity_mean,nadh_intensity_stdev,nadh_a1_mean,nadh_a1_stdev,nadh_a1_intensity_weighted_mean,nadh_a1_intensity_weighted_stdev,nadh_a2_mean,nadh_a2_stdev,nadh_a2_intensity_weighted_mean,nadh_a2_intensity_weighted_stdev,nadh_t1_mean,nadh_t1_stdev,nadh_t1_intensity_weighted_mean,nadh_t1_intensity_weighted_stdev,nadh_t2_mean,nadh_t2_stdev,nadh_t2_intensity_weighted_mean,nadh_t2_intensity_weighted_stdev,nadh_tau_mean_mean,nadh_tau_mean_stdev,nadh_tau_mean_intensity_weighted_mean,nadh_tau_mean_intensity_weighted_stdev,fad_intensity_mean,fad_intensity_stdev,fad_a1_mean,fad_a1_stdev,fad_a1_intensity_weighted_mean,fad_a1_intensity_weighted_stdev,fad_a2_mean,fad_a2_stdev,fad_a2_intensity_weighted_mean,fad_a2_intensity_weighted_stdev,fad_t1_mean,fad_t1_stdev,fad_t1_intensity_weighted_mean,fad_t1_intensity_weighted_stdev,fad_t2_mean,fad_t2_stdev,fad_t2_intensity_weighted_mean,fad_t2_intensity_weighted_stdev,fad_tau_mean_mean,fad_tau_mean_stdev,fad_tau_mean_intensity_weighted_mean,fad_tau_mean_intensity_weighted_stdev,redox_ratio_mean,redox_ratio_stdev,,redox_ratio_norm_stdev,flirr_mean,flirr_stdev
H9,30,15kpa,1,15,0.556287277,509.6317405,336.8913126,73.13115638,3.769170674,73.53462179,3.249675074,26.86884362,3.769170674,26.46537821,3.249675074,343.3275178,88.35303524,346.6804126,68.05193566,2107.601206,271.6812875,2109.370069,222.0727645,811.9006835,101.1131286,809.3348718,80.37681456,376.3726436,220.2724462,75.41229093,3.897577526,74.78774581,3.328001341,24.5877091,3.897577409,25.2122542,3.328001281,199.1139262,79.49990752,202.872282,61.65598848,2162.446168,236.2472874,2114.146734,215.8776439,678.7978984,129.0362917,682.8737568,106.950469,1.561502417,0.974842593,,0.150161471,0.357171576,0.052708217
H9,30,15kpa,1,17,0.488301775,406.2304636,250.7679698,73.3111204,3.871997722,73.51409986,3.505760036,26.6888796,3.871997722,26.48590014,3.505760036,357.3063669,87.69114796,356.0706464,70.62983833,2074.096901,294.3493207,2057.014769,249.371228,809.3157961,99.09217858,801.7543912,81.17434429,416.8317881,245.5244033,75.9114543,4.725621405,75.35222176,4.17052776,24.0885457,4.725621405,24.64777824,4.17052776,175.8870543,68.50401434,186.9509372,61.17771384,2185.105219,240.2238814,2129.677117,219.1421323,658.6440647,148.7881866,664.4395738,128.9913289,1.073959777,0.505540582,,0.127297931,0.353079097,0.057190092
H9,30,15kpa,1,18,0.295465593,444.656746,278.1115441,76.03018433,5.143794742,76.71457421,4.320287397,23.96981567,5.143794742,23.28542579,4.320287397,318.2469016,198.696042,254.284765,137.0920033,2022.846667,474.323726,1877.834565,327.9030333,724.0459986,258.6448027,632.1517508,197.5806157,1176.474206,768.2753202,77.50469544,4.196901353,75.86304499,2.377624073,22.49530452,4.19690148,24.136955,2.377624102,180.7254087,53.35988081,206.1168292,36.93937911,2004.318095,144.8182326,1985.216391,99.37700239,586.5258058,113.3466691,634.2965614,70.23741418,0.461919088,0.289209024,,0.107096383,0.309815355,0.065931618
H9,30,15kpa,1,19,0.490457,590.9141631,493.156285,74.90196202,4.165238361,75.44290658,3.520132544,25.09803798,4.165238361,24.55709342,3.520132544,364.2098026,88.75032332,363.9615169,64.55083175,2114.818433,337.7755367,2114.001501,247.8247725,795.3247091,96.57946613,788.5439504,69.0727544,523.2403433,292.1472345,74.11264356,4.453432678,73.56449953,3.462351541,25.88735633,4.453433075,26.43550043,3.462351743,199.4683406,58.10707976,212.2813782,47.78345766,2144.023777,220.8895392,2107.294348,184.5727467,698.937883,129.1310457,711.2724991,100.9946584,1.215128702,0.79509066,,0.170749405,0.340025099,0.060660256
H9,30,15kpa,1,20,0.516283944,519.5939269,296.7876761,73.89415558,3.701915949,74.17805792,3.176932259,26.10584442,3.701915949,25.82194208,3.176932259,347.5012027,88.18065846,348.1733725,66.74997425,2104.915697,267.7185946,2117.60968,231.1169801,800.2858872,88.83242397,800.4090464,70.81752043,487.1019043,301.5435585,74.70874483,3.684539462,74.07210533,2.899138954,25.29125517,3.68453946,25.92789467,2.899138946,204.9667272,63.90024263,214.3372417,51.94043328,2085.836686,185.3164197,2062.644006,155.8860117,677.6622572,110.3239983,691.5552504,86.31715309,1.348669932,0.902011673,,0.161239457,0.350426245,0.053127335
H9,30,15kpa,1,22,0.459694692,760.3839611,628.8824556,73.40836367,3.816490724,74.47002028,2.833679798,26.59163633,3.816490724,25.52997972,2.833679798,369.2570741,115.1355409,367.2075198,64.92828374,2209.847995,318.6116527,2186.115693,201.4995744,853.9743428,129.9929618,829.052126,76.50429619,710.5795869,359.3359755,75.30525687,3.052467181,74.67358646,2.464239033,24.69474313,3.052467181,25.32641354,2.464239033,192.5777117,39.75841449,203.2602182,35.63136998,2131.035431,147.3601848,2124.695215,135.2558781,669.5885018,88.23903805,688.7105844,73.6962308,0.989355056,0.534264711,,0.144616037,0.353482028,0.050939907
H9,30,15kpa,1,23,0.520090865,499.680377,468.1356319,74.54512485,4.614607084,75.79263191,3.811809939,25.45487515,4.614607084,24.20736809,3.811809939,373.4158603,123.5790729,361.1200571,80.62752033,2122.365381,327.5264679,2100.742744,230.6894768,811.0219623,126.1871207,777.6834854,88.28772044,382.5218509,252.7158587,75.2540168,5.533175909,74.71478282,4.685981417,24.74598321,5.533175885,25.28521719,4.685981404,191.9019161,94.43283118,200.549168,75.30797269,2264.555493,307.3036699,2186.831633,262.6714068,703.437601,189.6408138,701.5594067,155.0812521,1.297421717,0.780830707,,0.143172457,0.340005988,0.065923825
H9,30,15kpa,1,24,0.49423059,473.4081159,359.5723359,74.11081571,4.079357516,74.60370906,3.408150078,25.88918429,4.079357516,25.39629094,3.408150078,353.7481063,102.7611327,342.8438645,74.22626102,2119.920383,306.4066826,2093.63846,232.9474717,804.1694285,104.496069,783.1040879,78.37033884,450.5715942,293.022176,76.29865583,4.473885321,75.44100719,3.648177795,23.70134413,4.473885467,24.55899279,3.648177865,182.287853,66.48706982,191.122745,53.76687886,2129.113716,223.4292696,2080.005204,183.0140901,641.1260239,139.3523209,652.685419,108.8002437,1.243302238,0.899362488,,0.160687806,0.340349383,0.055526238
H9,30,15kpa,1,25,0.450466455,224.6098655,111.487558,73.51581704,5.211956355,73.02467454,4.940995398,26.48418291,5.211956499,26.97532543,4.940995492,391.8866009,113.0645435,389.7298786,100.1473796,2320.444619,463.3981512,2308.365796,438.523882,886.7010013,115.038526,892.6128293,105.911121,266.5112108,119.206715,82.31054036,3.435489218,81.60998265,3.607150183,17.68945982,3.435488799,18.39001747,3.60714988,127.4377094,56.24881499,131.4511953,48.91254371,2006.787309,250.9531228,1982.908495,236.1707749,457.8710909,107.5233692,469.4921266,102.5267043,0.928625055,0.49490121,,0.128056929,0.322670738,0.066213978
H9,30,15kpa,1,26,0.594837413,820.4841897,607.0843075,71.14572095,4.519191959,71.757051,3.252226782,28.85427905,4.519191959,28.242949,3.252226782,398.2710909,119.1299759,384.240369,76.82288546,2286.954783,325.299844,2241.288152,210.107542,936.4983296,116.5061138,905.9262114,84.30980853,477.4901186,332.8478223,76.63076917,5.299378902,75.41076418,4.157622039,23.36923055,5.299379681,24.58923571,4.157622466,174.6347263,79.78242879,193.2339247,65.39520258,2109.631067,222.7296154,2089.018259,213.9166843,624.1167416,158.7852035,659.0565636,128.8116213,1.750462521,0.929709077,,0.131448368,0.377845257,0.060057399
H9,30,15kpa,1,27,0.588736757,876.2489569,565.0370062,71.74455396,4.159400828,72.95218001,3.874892047,28.25544604,4.159400828,27.04781999,3.874892047,364.6973825,66.55024599,364.9610395,52.17223539,2358.863894,264.2727987,2336.961291,217.1761994,928.1663055,125.5256312,899.3786639,109.3299866,533.3365786,304.1158199,75.57925855,3.222120896,75.24811498,2.603647671,24.42074139,3.222121181,24.751885,2.603647778,206.5834509,52.15448392,211.2044322,41.24198031,2121.307455,189.116925,2102.220257,165.2130561,671.9929269,100.7968089,677.5720839,77.24430088,1.663775031,0.74877823,,0.134951517,0.374521645,0.057087316
H9,30,15kpa,1,28,0.558625104,560.3549411,451.0138197,71.93096265,4.917389548,72.67203995,4.323342308,28.06903735,4.917389548,27.32796005,4.323342308,377.2064542,115.3875724,366.8804629,83.42445806,2233.274302,347.9952935,2212.6273,273.6860692,891.5479535,138.7437584,867.0530828,112.3272363,418.2280145,341.296766,76.7058893,5.00985311,75.77175029,4.108039062,23.29411069,5.009853128,24.22824971,4.108039064,176.9029754,75.58447185,190.0536951,57.97011033,2171.650263,250.9114809,2108.909044,214.1224318,638.4632224,153.9381082,652.8963914,122.0059787,1.567727398,0.94837905,,0.15319454,0.3675183,0.067868748
H9,30,15kpa,1,29,0.531977109,586.7495667,439.9921395,72.73063873,4.515575169,73.3374218,3.905604068,27.26936127,4.515575169,26.6625782,3.905604068,372.0541958,108.9862629,363.735645,76.44076918,2129.679562,293.0971254,2115.129228,217.2152224,844.3944777,110.7823493,825.9544499,84.79527942,461.5294627,329.0460261,77.80097721,4.619417596,76.83551668,4.039389726,22.1990228,4.619417588,23.16448332,4.039389717,170.8914825,57.50287848,185.2433402,50.66503233,2113.750156,191.6022043,2089.7557,180.9884987,601.0559257,138.4708176,626.0743112,120.3631191,1.350417866,0.760926481,,0.141605528,0.351735057,0.060609448
H9,30,15kpa,1,30,0.586824485,473.8581236,398.7323311,74.05260183,4.292484075,74.53064117,3.513063904,25.94739817,4.292484075,25.46935883,3.513063904,367.2157499,103.0197418,369.8396999,78.06799662,2112.660664,337.9009139,2100.138107,240.6987319,811.5570187,99.77235896,805.5493084,71.61634319,276.4187643,152.7247143,76.96341236,5.336758622,75.70098173,4.862226391,23.03658762,5.336758674,24.29901824,4.862226484,179.403992,89.0459484,187.0336186,78.94960331,2256.782037,282.0891978,2192.056141,257.8171653,652.0869403,164.8741572,668.6966305,144.471907,1.655916259,0.813773475,,0.127252677,0.339042387,0.061940045
H9,30,15kpa,1,31,0.558050266,525.4610266,434.5279544,73.40815532,4.381845845,74.01599216,3.610598434,26.59184468,4.381845845,25.98400784,3.610598434,382.4756302,101.9170584,369.945224,68.76057381,2154.272319,322.4096183,2126.508979,234.2735388,845.2951703,101.3401414,821.4261224,72.39916024,349.0750951,201.1814228,78.04083441,4.868683988,77.20222733,4.312235534,21.95916564,4.868683876,22.7977727,4.312235459,157.695698,54.95393293,168.1526638,51.87680653,2138.722871,209.1620414,2118.87886,195.7553651,591.3758228,143.2457103,612.0518441,129.3012305,1.432786431,0.677509571,,0.116231293,0.342123761,0.060076325
H9,30,15kpa,1,32,0.599897656,492.389234,357.6597815,72.46683333,4.409912202,73.37212798,3.679081043,27.53316667,4.409912202,26.62787202,3.679081043,371.5652609,97.71002239,368.637736,71.63347106,2165.107205,272.0978492,2152.386863,211.6401491,859.3345489,96.92097398,839.672157,74.52219407,310.9337474,241.6033395,78.57635197,5.781001133,77.68463169,5.074038819,21.4236482,5.781000774,22.31536841,5.074038559,159.8197219,85.47068621,173.1445341,70.52250216,2240.953106,287.4904315,2136.41257,266.9047125,602.6695281,182.0153505,608.2697777,150.5028612,1.778109849,0.889366637,,0.136100718,0.352280635,0.061454074
H9,30,15kpa,1,33,0.624030381,970.2401316,744.355818,75.19412763,3.941180079,76.11244206,2.665881736,24.80587237,3.941180079,23.88755794,2.665881736,402.9143947,108.8049887,391.6621111,49.87440732,2157.779868,263.4535814,2153.143189,167.2799739,832.7483476,95.0849033,809.6991438,47.49681441,435.1151316,200.8973207,78.64247664,5.684147185,76.65488465,5.007962328,21.35752322,5.684147465,23.34511528,5.007962518,166.1793776,59.99208871,178.6316501,52.88867838,2129.91375,185.666771,2150.345536,162.4724076,584.5927313,161.2561179,638.0910987,140.1003644,1.945328008,0.908643714,,0.124496886,0.316325493,0.04843751
H9,30,15kpa,2,1,0.195935996,197.0774411,119.3077002,75.10516869,4.319481492,74.92666679,3.825405788,24.89483131,4.319481492,25.07333321,3.825405788,306.7951912,191.8722639,281.9292139,164.2870398,2212.042694,462.1306227,2160.604301,394.4429075,772.8394319,212.3927324,747.0099309,187.2448883,834.6767677,438.0313818,77.03478923,3.352461328,75.92580052,3.039490297,22.96521077,3.352461328,24.07419948,3.039490297,152.9619552,31.42866824,158.8359307,29.38362907,2066.094579,134.4399752,2068.521639,115.4658906,591.3468388,89.85797378,617.9973624,83.16916925,0.255451554,0.13145626,,0.073263438,0.324037874,0.058952081
H9,30,15kpa,2,2,0.513590462,431.9829522,399.2012026,72.88419314,5.130255415,72.66808298,3.914386582,27.11580688,5.130255341,27.33191702,3.914386561,392.9135757,143.9256846,364.0915506,92.29654929,2266.928133,402.5981733,2212.394648,267.3297039,891.0774578,145.9659616,864.6303136,105.699231,344.575052,316.1193054,81.5318247,5.141373419,79.9799937,4.462678336,18.46817528,5.141373473,20.02000629,4.462678366,140.1521859,64.11354844,163.5597833,62.00115215,2075.318894,226.9072396,2040.178072,214.4800761,495.5760243,153.3778391,537.490456,133.811891,1.306173558,0.825436307,,0.158861942,0.334293711,0.067138348
H9,30,15kpa,2,3,0.548675767,425.7472803,310.4192248,72.14204619,4.711105909,72.08147766,3.888195382,27.85795381,4.711105909,27.91852234,3.888195382,390.4155916,134.6767631,373.8867263,92.69854678,2228.388519,337.0299608,2188.828178,256.9347742,894.2425309,124.5019528,875.2034455,93.29389217,293.2585774,144.8235432,79.0543605,5.315703905,77.74871113,4.851950073,20.94563944,5.315704047,22.25128886,4.851950105,154.9606807,63.47275757,166.5781309,58.07582371,2112.80851,235.4040435,2093.083432,223.9384763,562.8451415,155.6663332,592.9724866,141.6566564,1.588452693,1.096518017,,0.169622976,0.3544606,0.065245246
H9,30,15kpa,2,4,0.54462608,429.4084225,305.0295456,71.13359806,4.732118738,71.18216374,4.107493065,28.86640194,4.732118738,28.81783626,4.107493065,396.4263215,118.0999771,387.9601615,91.39874531,2307.783897,344.3648751,2299.229071,280.9163531,939.4070267,112.0161671,932.3757204,93.00745037,334.7359626,237.1962886,80.6051746,4.663798743,79.17907038,4.354132307,19.39482549,4.663798549,20.82092965,4.354132204,142.465743,46.28544806,155.2546979,45.29451676,2068.190749,196.9237157,2050.865465,178.6565113,513.0748492,125.1392733,547.4644508,116.7081232,1.383334874,0.708966295,,0.128691024,0.359347588,0.061274819
H9,30,15kpa,2,5,0.502724074,487.6235012,384.1071665,74.01686897,4.468685171,74.35305832,3.443580217,25.98313103,4.468685171,25.64694168,3.443580217,360.7581712,130.3428502,343.6040935,82.63567932,2142.401789,334.7333869,2111.134089,238.395364,817.0063486,133.1942533,793.0557975,92.79708833,451.0201439,343.4193395,77.30359765,5.45755431,75.10975319,4.035502474,22.69640236,5.457554295,24.89024681,4.035502474,187.8297349,68.3948115,210.27038,53.4750512,2020.299376,203.4606898,2002.645724,167.3579706,598.4877074,146.6363661,653.2520655,108.7960538,1.264728257,0.859346593,,0.157692521,0.33754396,0.059516627
H9,30,15kpa,2,6,0.582298598,489.5465787,397.0034779,72.21479398,4.815622013,72.63969036,3.986867699,27.78520602,4.815622013,27.36030964,3.986867699,390.8867214,131.2598404,369.6676186,87.81313005,2255.740387,365.2071565,2223.885371,275.2379491,900.4678893,128.7766279,871.3429249,95.13009988,299.6240725,210.0820131,80.37917049,5.662039464,78.27348573,5.336072744,19.62082965,5.662039208,21.72651434,5.336072566,150.0079998,61.73650419,172.7941742,62.94240475,2108.815037,238.3174066,2100.696107,221.3597422,532.6969747,169.4076089,590.3369087,162.4710314,1.647667939,0.877896951,,0.131343696,0.347404124,0.064010144
H9,30,15kpa,2,7,0.363717642,416.3926941,290.6544148,72.69078554,4.264689114,72.66851596,3.813385208,27.30921446,4.264689114,27.33148404,3.813385208,316.3024749,133.0439653,307.3580896,113.2673527,2126.069239,334.3539689,2088.178165,250.7858271,804.0932356,151.8979802,789.6510248,129.0365327,823.021309,587.3867904,78.8667621,4.151148878,77.52619238,3.038190713,21.13323804,4.151148537,22.47380765,3.0381906,155.8727962,52.87615161,166.6094995,36.64517911,2050.742451,160.0922898,2038.601154,113.4228645,554.6838825,119.1325261,586.6753062,86.35342505,0.756956795,0.71126248,,0.176214186,0.347497338,0.058157739
H9,30,15kpa,2,8,0.393987678,198.3919865,172.4084448,74.36483795,7.065764122,73.09528456,5.428681261,25.63516201,7.065764029,26.90471543,5.428681263,447.3305391,208.8229751,399.6032491,150.5862869,2371.563748,615.1135692,2266.718921,432.9992087,922.2974479,208.5355624,890.8032075,154.3082404,259.5609462,132.7152234,85.05765803,4.792131541,83.31298509,4.857695915,14.94234192,4.79213156,16.68701484,4.857695982,110.6029361,43.90320139,125.0143653,46.72153215,2015.584347,226.9757265,1982.172454,211.4137228,389.577211,120.1431427,429.3196512,121.1260454,0.823653134,0.668305762,,0.17060311,0.302519181,0.083595869
H9,30,15kpa,2,9,0.440859656,192.8106061,98.90785932,74.40936086,5.941103669,74.06679385,5.643042777,25.59063914,5.941103669,25.93320615,5.643042777,444.1006071,158.3119421,436.4869948,141.2231195,2428.228662,510.7775569,2387.27686,456.657992,935.8903048,152.3331368,928.3335142,131.9624743,234.5984848,86.61241249,86.72049621,3.863708976,85.66242214,4.043540171,13.27950348,3.863709129,14.33757764,4.043540338,95.15519899,32.10384384,101.4703018,34.24486819,2006.345152,209.9525356,1973.067622,204.9851513,344.4383016,89.69473084,364.7294169,92.08716281,0.877297339,0.431069619,,0.119375101,0.295770538,0.070034916
H9,30,15kpa,2,10,0.493133175,309.1538462,169.5774596,73.79967051,4.716448994,73.562996,4.331065109,26.20032949,4.716448994,26.437004,4.331065109,378.9373846,125.6498692,374.0603799,108.3273686,2103.351346,389.4646433,2118.735155,362.1801007,822.1642889,133.8466789,828.6850225,123.7056841,304.3782051,162.3465881,82.33371987,4.37302258,80.40634468,4.53416617,17.66628,4.373022811,19.59365523,4.534166364,132.0030474,40.52032231,147.1215397,42.81696878,1928.748269,159.6330014,1901.970467,139.914435,445.5747338,102.8989731,487.2223505,106.7962886,1.23703987,0.850636731,,0.169479938,0.319125153,0.059505091
H9,30,15kpa,2,12,0.538714024,571.0817942,499.0827086,72.75306491,5.073489183,73.71566168,4.193197809,27.24693509,5.073489183,26.28433832,4.193197809,380.7898193,133.1317056,350.8462134,88.1913485,2228.092137,350.8011876,2158.063288,234.7980894,876.5770606,143.578873,822.9005887,118.6121847,449.4406332,413.936366,81.91858984,5.63136763,79.24882031,4.783151487,18.08141011,5.631367702,20.75117966,4.78315154,142.4176793,56.80104187,177.85779,55.68102526,2074.07781,188.6324333,2072.311919,192.4049297,488.623106,157.2027254,569.7966475,140.8716418,1.359739029,0.707974842,,0.131896126,0.334396268,0.066607404
H9,30,15kpa,2,13,0.522643294,393.4824415,391.0122258,74.09785385,5.190529006,73.39263707,3.991906716,25.90214615,5.190529006,26.60736293,3.991906716,402.5576686,163.0642941,374.3633774,96.37593386,2252.022199,454.0263523,2193.524464,296.0621052,869.872449,167.7736641,851.8181771,101.2096599,272.1580268,197.5707001,82.12270192,5.599130141,79.4605306,5.433396699,17.87729806,5.599130193,20.53946939,5.433396744,143.83565,71.66572577,166.4626968,65.84147449,2009.649156,229.9190249,2000.940452,211.7183449,474.0838238,158.9955857,539.5989531,148.4025826,1.453142559,1.030281249,,0.181771825,0.317592543,0.069317013
H9,30,15kpa,2,14,0.295409163,356.2873563,250.805835,72.74959483,4.448411987,72.38991224,3.759120167,27.25040517,4.448411987,27.61008776,3.759120167,308.2822126,159.0256493,285.0867355,124.640286,2152.459962,362.8760604,2112.220584,291.1136656,804.4727276,170.0562028,785.3760191,145.9230958,878.1886973,551.4386321,78.71884952,4.693998781,76.68973561,3.699951657,21.28115048,4.693998767,23.31026438,3.699951704,143.532475,38.51010491,158.6480005,33.09334323,2011.397921,113.9297928,2028.013811,96.37200285,540.5346862,123.9031016,594.0925985,99.43232835,0.479412487,0.379752569,,0.118427391,0.347697414,0.06049686
H9,30,15kpa,2,15,0.350479044,272.216753,161.2587698,73.27808791,4.751202955,72.89749867,4.085137603,26.72191209,4.751202955,27.10250133,4.085137603,331.6912809,169.4206861,311.536945,135.3891526,2160.156744,419.0227689,2112.225771,329.5803367,811.4297375,176.0105734,793.5960289,145.562758,591.8998273,425.2033328,81.14030665,4.896051915,78.54257728,3.95792646,18.85969345,4.896051731,21.45742275,3.957926388,140.4953085,43.16490176,158.6010512,36.80655946,1987.262358,161.1906088,1995.964955,131.160046,486.3570234,125.4834381,552.0390921,104.791735,0.67008167,0.546958908,,0.159939661,0.33037729,0.059890727
H9,30,15kpa,2,16,0.522993219,451.3093894,452.4627124,73.30585885,4.96472027,74.20759668,3.87184876,26.69414115,4.96472027,25.79240332,3.87184876,385.6188933,126.7650078,371.7171215,83.72159781,2239.094161,372.1919269,2220.814873,258.2958129,870.9626419,122.9957217,843.6422693,87.63924753,329.1375064,252.7162802,83.34733166,5.854759252,81.02851479,5.673786667,16.65266841,5.854759167,18.97148527,5.673786569,129.6543834,55.68206736,151.2467928,55.61775913,2076.592601,195.1843128,2071.753483,181.8033459,451.4113709,162.477188,513.3289035,157.3822687,1.269815034,0.696722914,,0.124718408,0.321863983,0.062501564
